timestamp,ip_src,ip_dest,src_port,dest_port,protocol,payload_len,app_protocol,is_ascii,suspicious_keywords,has_suspicious_keywords,error
2025-07-05T16:00:38.389543,192.168.0.106,1.1.1.1,54312,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.396496,1.1.1.1,192.168.0.106,53,54312,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.403918,192.168.0.106,1.1.1.1,34053,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.471640,1.1.1.1,192.168.0.106,53,34053,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.478337,192.168.0.106,1.1.1.1,41728,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.486026,1.1.1.1,192.168.0.106,53,41728,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.493347,192.168.0.106,1.1.1.1,39939,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.501437,1.1.1.1,192.168.0.106,53,39939,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.553313,192.168.0.106,1.1.1.1,42966,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.571210,1.1.1.1,192.168.0.106,53,42966,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.636105,192.168.0.106,1.1.1.1,36167,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.644422,1.1.1.1,192.168.0.106,53,36167,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.652912,192.168.0.106,1.1.1.1,43772,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.675997,1.1.1.1,192.168.0.106,53,43772,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.725168,192.168.0.106,1.1.1.1,56890,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.732016,1.1.1.1,192.168.0.106,53,56890,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.738830,192.168.0.106,1.1.1.1,37937,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.747686,1.1.1.1,192.168.0.106,53,37937,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.756117,192.168.0.106,1.1.1.1,54431,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.812390,1.1.1.1,192.168.0.106,53,54431,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.906463,192.168.0.106,1.1.1.1,47353,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:38.916022,1.1.1.1,192.168.0.106,53,47353,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.002055,192.168.0.106,1.1.1.1,33369,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.011362,1.1.1.1,192.168.0.106,53,33369,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.022290,192.168.0.106,1.1.1.1,45648,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.087579,1.1.1.1,192.168.0.106,53,45648,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.107741,192.168.0.106,1.1.1.1,35706,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.117401,1.1.1.1,192.168.0.106,53,35706,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.189055,192.168.0.106,1.1.1.1,57340,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.234801,1.1.1.1,192.168.0.106,53,57340,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.241880,192.168.0.106,1.1.1.1,56113,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.249858,1.1.1.1,192.168.0.106,53,56113,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.257013,192.168.0.106,1.1.1.1,58951,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.266211,1.1.1.1,192.168.0.106,53,58951,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.274345,192.168.0.106,1.1.1.1,50256,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.310275,1.1.1.1,192.168.0.106,53,50256,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.317751,192.168.0.106,1.1.1.1,43390,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.325221,1.1.1.1,192.168.0.106,53,43390,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.394187,192.168.0.106,1.1.1.1,47750,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.402268,1.1.1.1,192.168.0.106,53,47750,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.409686,192.168.0.106,1.1.1.1,42165,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.419807,1.1.1.1,192.168.0.106,53,42165,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.448725,192.168.0.106,1.1.1.1,60587,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.474737,1.1.1.1,192.168.0.106,53,60587,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.493954,192.168.0.106,1.1.1.1,50811,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.557019,1.1.1.1,192.168.0.106,53,50811,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.563792,192.168.0.106,1.1.1.1,34058,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.571753,1.1.1.1,192.168.0.106,53,34058,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.580588,192.168.0.106,1.1.1.1,34605,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.642168,1.1.1.1,192.168.0.106,53,34605,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.648254,192.168.0.106,1.1.1.1,41305,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.655931,1.1.1.1,192.168.0.106,53,41305,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.662841,192.168.0.106,1.1.1.1,57340,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.672591,1.1.1.1,192.168.0.106,53,57340,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.682852,192.168.0.106,1.1.1.1,51256,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.721349,1.1.1.1,192.168.0.106,53,51256,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.727249,192.168.0.106,1.1.1.1,36461,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.735423,1.1.1.1,192.168.0.106,53,36461,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.802919,192.168.0.106,1.1.1.1,60637,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.810000,1.1.1.1,192.168.0.106,53,60637,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.816865,192.168.0.106,1.1.1.1,35606,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.826036,1.1.1.1,192.168.0.106,53,35606,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.834801,192.168.0.106,1.1.1.1,40360,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.888460,1.1.1.1,192.168.0.106,53,40360,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.968339,192.168.0.106,1.1.1.1,38823,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.975624,1.1.1.1,192.168.0.106,53,38823,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.982989,192.168.0.106,1.1.1.1,57460,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:39.990703,1.1.1.1,192.168.0.106,53,57460,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.055422,192.168.0.106,1.1.1.1,37365,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.062702,192.168.0.106,1.1.1.1,33740,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.070644,192.168.0.106,1.1.1.1,48227,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.077991,192.168.0.106,1.1.1.1,59176,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.085970,192.168.0.106,1.1.1.1,36224,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.132406,192.168.0.106,1.1.1.1,41093,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.140306,192.168.0.106,1.1.1.1,41727,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.214783,192.168.0.106,1.1.1.1,51011,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.221873,192.168.0.106,1.1.1.1,47245,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.229687,192.168.0.106,1.1.1.1,48738,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.238612,192.168.0.106,1.1.1.1,55743,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.246625,192.168.0.106,1.1.1.1,54027,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.297474,192.168.0.106,1.1.1.1,53570,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.378867,192.168.0.106,1.1.1.1,54349,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.385727,192.168.0.106,1.1.1.1,49080,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.393555,192.168.0.106,1.1.1.1,40759,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.404010,192.168.0.106,1.1.1.1,49566,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.464144,192.168.0.106,1.1.1.1,55898,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.470960,192.168.0.106,1.1.1.1,57468,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.479027,192.168.0.106,1.1.1.1,50738,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.486671,192.168.0.106,1.1.1.1,53244,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.493975,192.168.0.106,1.1.1.1,59455,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.502562,192.168.0.106,1.1.1.1,59271,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.544178,192.168.0.106,1.1.1.1,54840,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.551134,192.168.0.106,1.1.1.1,45296,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.626081,192.168.0.106,1.1.1.1,33486,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.632307,192.168.0.106,1.1.1.1,48721,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.639712,192.168.0.106,1.1.1.1,42745,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.648572,192.168.0.106,1.1.1.1,57996,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.656091,192.168.0.106,1.1.1.1,50561,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.709435,192.168.0.106,1.1.1.1,42685,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.790873,192.168.0.106,1.1.1.1,51920,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.797873,192.168.0.106,1.1.1.1,53548,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.805725,192.168.0.106,1.1.1.1,37223,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.812941,192.168.0.106,1.1.1.1,60419,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.883452,192.168.0.106,1.1.1.1,43467,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.890837,192.168.0.106,1.1.1.1,37992,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.898126,192.168.0.106,1.1.1.1,59587,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.912104,192.168.0.106,1.1.1.1,52692,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.954057,192.168.0.106,1.1.1.1,56771,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:40.960021,192.168.0.106,1.1.1.1,38081,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.037796,192.168.0.106,1.1.1.1,38209,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.045137,192.168.0.106,1.1.1.1,35585,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.052342,192.168.0.106,1.1.1.1,60705,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.059750,192.168.0.106,1.1.1.1,53657,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.080775,192.168.0.106,1.1.1.1,53107,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.119160,192.168.0.106,1.1.1.1,55470,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.202518,192.168.0.106,1.1.1.1,37403,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.209561,192.168.0.106,1.1.1.1,40333,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.219865,192.168.0.106,1.1.1.1,54448,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.285618,192.168.0.106,1.1.1.1,45981,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.292273,192.168.0.106,1.1.1.1,43975,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.298096,192.168.0.106,1.1.1.1,54301,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.306465,192.168.0.106,1.1.1.1,52508,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.316608,192.168.0.106,1.1.1.1,39071,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.366794,192.168.0.106,1.1.1.1,40788,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.373484,192.168.0.106,1.1.1.1,58601,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.447857,192.168.0.106,1.1.1.1,58551,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.454883,192.168.0.106,1.1.1.1,56499,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.461946,192.168.0.106,1.1.1.1,44376,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.470823,192.168.0.106,1.1.1.1,50110,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.530068,192.168.0.106,1.1.1.1,35496,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.613789,192.168.0.106,1.1.1.1,44314,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.620965,192.168.0.106,1.1.1.1,59550,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.629500,192.168.0.106,1.1.1.1,41883,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.695658,192.168.0.106,1.1.1.1,45816,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.702533,192.168.0.106,1.1.1.1,41069,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.709882,192.168.0.106,1.1.1.1,56916,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.718399,192.168.0.106,1.1.1.1,35160,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.726741,192.168.0.106,1.1.1.1,44347,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.735719,192.168.0.106,1.1.1.1,40019,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.777684,192.168.0.106,1.1.1.1,58200,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.858645,192.168.0.106,1.1.1.1,59031,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.865917,192.168.0.106,1.1.1.1,60785,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.874409,192.168.0.106,1.1.1.1,36956,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.882864,192.168.0.106,1.1.1.1,37239,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:41.954546,192.168.0.106,1.1.1.1,55517,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.023445,192.168.0.106,1.1.1.1,57120,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.030853,192.168.0.106,1.1.1.1,48997,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.039072,192.168.0.106,1.1.1.1,35485,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.106215,192.168.0.106,1.1.1.1,50816,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.112457,192.168.0.106,1.1.1.1,52189,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.120616,192.168.0.106,1.1.1.1,60693,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.128396,192.168.0.106,1.1.1.1,36060,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.137230,192.168.0.106,1.1.1.1,55600,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.167513,192.168.0.106,1.1.1.1,44708,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.189279,192.168.0.106,1.1.1.1,57207,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.270648,192.168.0.106,1.1.1.1,37178,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.276493,192.168.0.106,1.1.1.1,41290,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.283379,192.168.0.106,1.1.1.1,50471,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.291256,192.168.0.106,1.1.1.1,58555,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.363302,192.168.0.106,1.1.1.1,38174,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.370130,192.168.0.106,1.1.1.1,58462,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.377413,192.168.0.106,1.1.1.1,45829,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.385002,192.168.0.106,1.1.1.1,55517,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.393636,192.168.0.106,1.1.1.1,52388,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.436686,192.168.0.106,1.1.1.1,39706,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.443135,192.168.0.106,1.1.1.1,33223,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.451477,192.168.0.106,1.1.1.1,39493,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.518227,192.168.0.106,1.1.1.1,36843,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.524945,192.168.0.106,1.1.1.1,39771,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.532936,192.168.0.106,1.1.1.1,49440,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.541765,192.168.0.106,1.1.1.1,59676,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.550883,192.168.0.106,1.1.1.1,38790,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.600247,192.168.0.106,1.1.1.1,38497,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.682436,192.168.0.106,1.1.1.1,38802,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.689003,192.168.0.106,1.1.1.1,49304,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.698129,192.168.0.106,1.1.1.1,38370,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.770152,192.168.0.106,1.1.1.1,52313,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.778517,192.168.0.106,1.1.1.1,44666,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.785713,192.168.0.106,1.1.1.1,48710,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.794010,192.168.0.106,1.1.1.1,53554,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.803302,192.168.0.106,1.1.1.1,37519,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.845677,192.168.0.106,1.1.1.1,45049,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.852296,192.168.0.106,1.1.1.1,35536,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.861019,192.168.0.106,1.1.1.1,40017,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.928991,192.168.0.106,1.1.1.1,39810,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.935714,192.168.0.106,1.1.1.1,44509,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.943721,192.168.0.106,1.1.1.1,55390,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:42.955589,192.168.0.106,1.1.1.1,47541,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.012233,192.168.0.106,1.1.1.1,55184,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.092632,192.168.0.106,1.1.1.1,42269,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.099250,192.168.0.106,1.1.1.1,44170,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.106031,192.168.0.106,1.1.1.1,34965,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.113589,192.168.0.106,1.1.1.1,41983,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.179779,192.168.0.106,1.1.1.1,33913,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.188101,192.168.0.106,1.1.1.1,51712,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.196265,192.168.0.106,1.1.1.1,50616,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.208210,192.168.0.106,1.1.1.1,48958,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.216302,192.168.0.106,1.1.1.1,50128,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.258271,192.168.0.106,1.1.1.1,50758,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.266385,192.168.0.106,1.1.1.1,37436,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.341298,192.168.0.106,1.1.1.1,36693,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.347194,192.168.0.106,1.1.1.1,51579,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.354740,192.168.0.106,1.1.1.1,52604,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.361877,192.168.0.106,1.1.1.1,51744,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.373025,192.168.0.106,1.1.1.1,48776,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.447890,192.168.0.106,1.1.1.1,35212,53,UDP,0,DNS,0,none,0,None
2025-07-05T16:00:43.504027,192.168.0.106,1.1.1.1,53588,53,UDP,0,DNS,0,none,0,None
